ID,ADDRESS,TOWN,INTERSECTION,REPAIRED,GRADE,CAUSE
344304,149 WINCHESTER ST ,NEW ,HEATHERLAND RD ,11/17/14,3, NATURAL FORCE
344940,89 DYSART ST ,QUI ,SCAMMELL ST ,12/8/14,2, CORROSION
345088,6 PUTNAM ST ,DAN ,ELM ST ,11/11/14,, CORROSION
345090,16 BELGIAN RD ,DAN ,POPLAR ST ,11/6/14,2, OTHER
345387,70 MYRTLE AVE ,WEB ,SNOW ST ,11/17/14,2, CORROSION
345412,437 UNION ST ,BRA ,POWDER HILL DR ,12/29/14,2, CORROSION
345422,88 MARION ST ,LNN ,BOSTON ST ,4/14/14,2, CORROSION
345422,88 MARION ST ,LNN ,BOSTON ST ,4/7/14,2, CORROSION
345656,360 LOWELL AVE ,NEW ,BOLTON RD ,12/4/14,2, NATURAL FORCE
345826,32 WAMSUTTA AVE ,WAL ,AMHERST AVE ,7/21/14,2, CORROSION
345831,ADAMS ST ,WAL ,BROWN ST ,7/28/14,2, NATURAL FORCE
345831,ADAMS ST ,WAL ,BROWN ST ,7/28/14,2, NATURAL FORCE
345981,20 WILLOW AVE ,WEY ,SHORE DR ,12/7/14,2, CORROSION
345994,60 OAK ST ,WEL ,SCHOOL ST ,7/22/14,2, NATURAL FORCE
346059,9 PETERSON RD ,PEA ,BIRCH ST ,5/29/14,2, EQUIPMENT
346206,84 INDIAN RD ,WAL ,WAMSUTTA AVE ,11/12/14,, NATURAL FORCE
346237,92 JENNINGS RD ,WAL ,WOODLAND RD ,11/7/14,2, NATURAL FORCE
346489,24 SPENCER ST ,LEX ,JOSEPH RD ,11/19/14,2, CORROSION
346489,24 SPENCER ST ,LEX ,JOSEPH RD ,11/20/14,2, CORROSION
346506,25 NORMAN ST ,REV ,BUTLER ST ,11/9/14,2, NATURAL FORCE
346552,63 APPLETON ST ,SAL ,NURSERY ST ,9/4/14,, CORROSION
346635,64 CIRCUIT RD ,WEY ,LINNWAY ST ,3/25/14,, CORROSION
346668,46 WHEELOCK RD ,WAL ,SHAKESPEARE RD ,9/2/14,2, NATURAL FORCE
346672,32 VERNON ST ,WAL ,PROSPECT ST ,11/11/14,2, CORROSION
346902,775 NEPONSET ST ,NOR ,MEADOW ST ,10/13/14,, CORROSION
346902,775 NEPONSET ST ,NOR ,MEADOW ST ,10/13/14,, CORROSION
346983,BUCKNAM ST ,EVE ,BEACON ST ,10/10/14,2, OTHER
347325,6 BARTLETT ST ,MAR ,ATLANTIC AVE ,6/19/14,2, CORROSION
347325,6 BARTLETT ST ,MAR ,ATLANTIC AVE ,6/19/14,2, OTHER
347349,42 MAPLE ST ,MAR ,OLD SALEM RD ,11/9/14,2, CORROSION
347349,42 MAPLE ST ,MAR ,OLD SALEM RD ,11/9/14,2, CORROSION
347381,1634 BEACON ST ,BRO ,WASHINGTON ST ,12/15/14,2, OTHER
347519,10 WINSLOW RD ,WNC ,SYMMES RD ,8/20/14,2, OTHER
348192,441 MAIN ST ,CON ,RIVER ST ,10/17/14,2, CORROSION
348228,44 MYRTLE TER ,WNC ,GREELEY RD ,7/8/14,2, NATURAL FORCE
348361,13 EVERETT ST ,BEV ,HALE ST ,6/10/14,2, CORROSION
348423,18 WOODBURY AVE ,LNN ,BELMONT AVE ,5/16/14,2, EQUIPMENT
348475,35 CHERRY ST ,DAN ,PUTNAM ST ,8/27/14,2, OTHER
348557,8 ELM ST ,STO ,CENTRAL ST ,11/18/14,, OTHER
348558,19 HIGH ST ,STO ,MARSHALL RD ,9/19/14,2, CORROSION
348558,19 HIGH ST ,STO ,MARSHALL RD ,9/19/14,2, CORROSION
348755,29 DOTY ST ,WAL ,ADDISON RD ,12/1/14,2, NATURAL FORCE
348899,252 CRESCENT ST ,WAL ,ROBBINS ST ,7/29/14,2, NATURAL FORCE
349150,6 VICTORIA LN ,STO ,KAYS RD ,3/28/14,2, OTHER
349347,319 HYDE PARK AVE ,JPL ,CARLFORD RD ,9/25/14,, OTHER
349347,319 HYDE PARK AVE ,JPL ,CARLFORD RD ,9/25/14,, OTHER
349377,83 WOODSIDE AVE ,WNT ,ADAMS ST ,10/31/14,2, OTHER
349391,10 BARKER ST ,DAN ,HOBART ST ,11/10/14,2, OTHER
349491,355 FOREST AVE ,SWA ,BROOKS TER ,10/18/14,3, MATL OR WELD FAILURE
349639,97 FLORENCE ST ,ROS ,CUMMINS HWY ,4/16/14,2, OTHER
366813,15 ELLERY RD ,WAL ,FARNUM RD ,8/11/14,2, CORROSION
396694,65 GOVERNOR WINTHROP RD ,SOM ,TEMPLE RD ,10/6/14,2, CORROSION
468273,41 ORRIS ST ,MEL ,SEARS AVE ,11/13/14,2, OTHER
468273,41 ORRIS ST ,MEL ,SEARS AVE ,11/13/14,2, OTHER
509333,117 LAKE ST ,ARL ,SPY POND LN ,9/22/14,2, NATURAL FORCE
514065,30 FESSENDEN ST ,NEW ,FAIR OAKS AVE ,5/12/14,2, CORROSION
523302,215 CONANT RD ,WES ,WOODLAND RD ,6/24/14,2, NATURAL FORCE
543833,293 MAIN ST ,WNT ,PAINE ST ,8/4/14,3, OTHER
543833,293 MAIN ST ,WNT ,PAINE ST ,8/4/14,3, OTHER
543833,293 MAIN ST ,WNT ,PAINE ST ,8/4/14,3, OTHER
543833,293 MAIN ST ,WNT ,PAINE ST ,8/4/14,3, OTHER
543833,293 MAIN ST ,WNT ,PAINE ST ,8/4/14,3, OTHER
544473,4 CROSS RD ,WFD ,GASSETT RD ,12/1/14,3, MATL OR WELD FAILURE
591460,24 ROCKLAND PL ,NEW ,TAMARAC RD ,12/12/14,3, NATURAL FORCE
612244,7 WINTHROP RD ,WEL ,INGRAHAM RD ,6/30/14,2, EQUIPMENT
672768,354 WESTERN AVE ,LNN ,HENRY AVE ,4/14/14,2, OTHER
673230,10 GRANDVIEW RD ,DAN ,PRENTISS RD ,4/16/14,3, CORROSION
698465,11 HANSON ST ,BOS ,RINGGOLD ST ,7/29/14,3, OTHER
710263,331 APPLETON ST ,ARL ,VIRGINIA RD ,8/18/14,2, CORROSION
713944,55 SEA ST ,QUI ,SOUTHERN AR ,12/16/14,2, CORROSION
718920,43 RED LILY POND RD ,HYA ,SOUNDVIEW RD ,7/18/14,2, CORROSION
795776,4 CALVIN RD ,JPL ,LILA RD ,4/25/14,2, CORROSION
828234,147 ELMLAWN RD ,BRA ,PERRY RD ,4/16/14,, EQUIPMENT
840002,76 CHESTNUT ST ,NEW ,HILLSIDE TER ,11/3/14,2, NATURAL FORCE
843445,12 WALDEN ST ,REV ,BEACH ST ,6/4/14,3, CORROSION
843445,12 WALDEN ST ,REV ,BEACH ST ,6/4/14,3, CORROSION
843445,12 WALDEN ST ,REV ,BEACH ST ,6/4/14,3, CORROSION
844079,16 SPRING ST ,NBR ,UNION ST ,12/4/14,2, CORROSION
857776,95 ARLINGTON ST ,WAT ,BERKELEY ST ,6/20/14,, OTHER
866013,7 ALTAIR AVE ,BRA ,LUNAR AVE ,12/4/14,2, CORROSION
871611,332 ARLINGTON ST ,WAT ,DEWEY ST ,11/3/14,3, CORROSION
871615,345 ARLINGTON ST ,WAT ,KEITH ST ,11/4/14,3, CORROSION
871615,345 ARLINGTON ST ,WAT ,KEITH ST ,11/5/14,3, CORROSION
882122,49 CUMNER AVE ,MEL ,GROVE ST ,7/2/14,2, OTHER
882122,49 CUMNER AVE ,MEL ,GROVE ST ,7/2/14,2, OTHER
888288,93 PLEASANT ST ,QUI ,JACKSON ST ,12/13/14,3, OTHER
888447,121 WEST ST ,MAL ,WATTS ST ,7/31/14,2, NATURAL FORCE
888447,121 WEST ST ,MAL ,WATTS ST ,7/31/14,2, NATURAL FORCE
888563,36 OXFORD ST ,ARL ,RALEIGH ST ,10/24/14,, CORROSION
899411,810 MAIN ST ,HIN ,LORING HILL RD ,11/10/14,3, CORROSION
901328,45 PLEASANT ST ,COH ,CUSHING RD ,8/27/14,3, CORROSION
902307,117 FERNCROFT RD ,MIL ,TRURO LN ,6/23/14,2, CORROSION
902311,13 DEE RD ,QUI ,WHITON AVE ,10/29/14,3, OTHER
902311,13 DEE RD ,QUI ,WHITON AVE ,10/29/14,3, OTHER
902723,12 LISA ST ,BUR ,RADCLIFF RD ,6/7/14,2, CORROSION
902723,12 LISA ST ,BUR ,RADCLIFF RD ,6/7/14,2, CORROSION
902723,12 LISA ST ,BUR ,RADCLIFF RD ,6/7/14,2, MATL OR WELD FAILURE
906048,37 BLODGETT AVE ,SWA ,ATLANTIC AVE ,8/18/14,2, NATURAL FORCE
907617,53 MILL ST ,BUR ,LOCUST ST ,7/2/14,3, CORROSION
908590,34 ORCHARD AVE ,DRA ,GARDEN AVE ,3/15/14,3, NATURAL FORCE
912629,33 CONNELL ST ,QUI ,KIMBALL ST ,12/16/14,3, CORROSION
914392,PLYMOUTH AVE ,BEL ,BRADFORD RD ,8/25/14,2, NATURAL FORCE
919945,452 WALNUT ST ,LNN ,SPARHAWK RD ,7/1/14,2, OTHER
932625,316 WALNUT ST ,WEL ,WHITTIER RD ,12/23/14,3, CORROSION
936142,25 GRANT ST ,WAL ,RUSSELL ST ,7/17/14,2, OTHER
936214,3 PECK AVE ,WEL ,SEAVER ST ,10/6/14,, CORROSION
940928,90 SEAVER ST ,WEL ,HOPKINSON ST ,11/10/14,3, CORROSION
948060,42 ROCK GLEN RD ,MED ,ROCK GLEN CIR ,9/22/14,2, CORROSION
948060,42 ROCK GLEN RD ,MED ,ROCK GLEN CIR ,9/22/14,2, CORROSION
948061,15 GARFIELD AVE ,BEV ,ADAMS AVE ,11/8/14,2, CORROSION
948061,15 GARFIELD AVE ,BEV ,ADAMS AVE ,11/8/14,2, OTHER
949067,48 PINE ST ,WAL ,HALL ST ,8/28/14,2, OTHER
949719,188 CABOT ST ,NEW ,WESTCHESTER RD ,11/21/14,2, NATURAL FORCE
949732,3 BLACK OAK RD ,WES ,HIGHLAND ST ,9/16/14,3, CORROSION
949812,49 CRESCENT ST ,WES ,HILLCREST RD ,10/27/14,3, NATURAL FORCE
953968,185 BEACH ST ,MAL ,LYNN ST ,11/10/14,2, OTHER
954928,500 BOYLSTON ST ,BOS ,CLARENDON ST ,9/10/14,3, OTHER
954928,500 BOYLSTON ST ,BOS ,CLARENDON ST ,9/10/14,3, OTHER
956715,529 SALEM ST ,MAL ,BRANCH ST ,11/16/14,3, NATURAL FORCE
960482,574 MAIN ST ,HIN ,FREE ST ,8/11/14,2, CORROSION
960518,44 HINSTON RD ,WEY ,EMELINE RD ,5/13/14,3, CORROSION
961550,142 KIMBALL ST ,MAL ,HILL ST ,12/29/14,, CORROSION
963366,14 ROBERT AVE ,WHI ,WASHINGTON ST ,6/26/14,2, CORROSION
974278,36 CENTRAL AVE ,DAN ,MAPLE ST ,7/24/14,2, CORROSION
987703,36 HALL RD ,DUD ,W MAIN ST ,1/13/14,, CORROSION
991202,41 STONELEIGH RD ,WAT ,STONELEIGH CIR ,11/25/14,3, CORROSION
999847,16 HOUSTON ST ,LNN ,HOUSTON PL ,9/12/14,2, CORROSION
1000025,183 ATLANTIC RD ,GLO ,HIGH POPPLES RD ,4/5/14,, CORROSION
1011876,68 HIGH HAITH RD ,ARL ,LONGFELLOW RD ,10/13/14,, NATURAL FORCE
1021400,54 MEDFORD ST ,ARL ,CHESTNUT ST ,8/20/14,2, NATURAL FORCE
1024284,17 RESERVOIR RD ,LNN ,STILES ST ,8/6/14,, MATL OR WELD FAILURE
1024364,60 BELLEVUE RD ,LNN ,LARCH RD ,5/29/14,2, OTHER
1024375,111 ALLEY ST ,LNN ,SHEPARD ST ,7/20/14,3, MATL OR WELD FAILURE
1039224,COUNTY RD ,POC ,CHERYL LN ,7/22/14,2, CORROSION
1041353,327 A ST ,SBO ,SUMMER ST ,3/26/14,2, NATURAL FORCE
1041353,327 A ST ,SBO ,SUMMER ST ,3/26/14,2, NATURAL FORCE
1042281,14 FORENZA RD ,PEA ,HAMERICK RD ,11/11/14,2, OTHER
1045204,46 HOWARD ST ,REV ,OXFORD ST ,11/2/14,2, CORROSION
1045438,1625 WASHINGTON ST ,BRA ,BELLEVUE AVE ,7/24/14,2, CORROSION
1047592,10 TAFFRAIL RD ,QUI ,BICKNELL ST ,12/11/14,2, CORROSION
1049668,29 BRAYTON RD ,BRI ,MARGO RD ,7/17/14,2, CORROSION
1057457,480 ADAMS ST ,MIL ,HOLLIS ST ,12/27/14,2, CORROSION
1057956,241 NAHANTON ST ,NEW ,DEDHAM ST ,7/2/14,2, CORROSION
1061694,68 PLEASANT ST ,STO ,SUMMER ST ,6/19/14,2, OTHER
1061694,68 PLEASANT ST ,STO ,SUMMER ST ,6/19/14,2, OTHER
1061694,68 PLEASANT ST ,STO ,SUMMER ST ,6/19/14,2, OTHER
1065087,14 OAKLAND AVE ,ARL ,APPLETON ST ,10/30/14,2, CORROSION
1065087,14 OAKLAND AVE ,ARL ,APPLETON ST ,10/30/14,2, CORROSION
1065839,18 BRADLEY RD ,WEY ,LOVELL ST ,12/2/14,2, OTHER
1066666,BURNS AVE ,QUI ,CHARLESMOUNT AVE ,9/30/14,2, CORROSION
1066952,162 COPELAND ST ,QUI ,CENTRE ST ,12/15/14,, OTHER
1069026,434 SUMMER ST ,LNF ,WALNUT ST ,2/13/14,3, CORROSION
1071800,27 CLAFLIN RD ,BRO ,RAWSON RD ,4/24/14,2, EQUIPMENT
1082836,177 BROOK ST ,HAV ,PRISCILLA RD ,5/16/14,3, MATL OR WELD FAILURE
1095988,7 TAPPAN RD ,WEL ,INGRAHAM RD ,5/7/14,2, NATURAL FORCE
1096931,1 ASPEN RD ,WES ,JUNIPER RD ,11/3/14,, NATURAL FORCE
1096935,158 BOSTON POST RD ,WES ,SUMMER ST ,9/16/14,2, NATURAL FORCE
1100129,214 BACON ST ,WAL ,DALE ST ,6/11/14,3, CORROSION
1100129,214 BACON ST ,WAL ,DALE ST ,6/11/14,3, CORROSION
1100129,214 BACON ST ,WAL ,DALE ST ,6/11/14,3, CORROSION
1100196,125 CLINTON RD ,BRO ,COTSWOLD RD ,7/10/14,2, OTHER
1100222,24 WESTCOTT ST ,DOR ,W PARK ST ,12/29/14,2, CORROSION
1110427,COLONIAL DR ,QUI ,ADAMS ST ,9/11/14,3, MATL OR WELD FAILURE
1110645,26 COLBY RD ,WEL ,MAYO RD ,5/28/14,2, CORROSION
1114344,GRANITE AVE ,MIL ,W SQUANTUM ST ,1/13/14,2, OTHER
1139095,58 LINCOLN RD ,WEL ,LINCOLN CIR ,7/24/14,2, OTHER
1145792,120 WESTVIEW DR ,NOR ,ELDA DR ,2/20/14,3, EQUIPMENT
1145991,183 ROOSEVELT AVE ,NOR ,ADAMS ST ,12/13/14,2, CORROSION
1162877,CYPRESS ST ,BRO ,BOYLSTON ST ,1/9/14,2, OTHER
1162930,7 BENNETT RD ,WAY ,MCMANUS CT ,4/7/14,3, CORROSION
1170193,68 CREST ST ,CON ,OLD BRIDGE RD ,7/7/14,2, NATURAL FORCE
1182038,17 BRIARWOOD TRL ,WEY ,APPLE TREE LN ,3/25/14,3, CORROSION
1182836,18 WHITCOMB TER ,WEY ,POND ST ,12/5/14,2, OTHER
1201662,VERNON ST ,WAL ,SOUTH ST ,8/7/14,2, OTHER OUTSIDE FORCE
1208684,260 W WYOMING AVE ,MEL ,GARLAND ST ,11/19/14,3, OTHER
1213716,82 CONANT ST ,DAN ,BURLEY FARM RD ,10/25/14,3, OTHER
1213729,HUMBOLDT AVE ,BUR ,BEDFORD ST ,2/10/14,2, CORROSION
1213729,HUMBOLDT AVE ,BUR ,BEDFORD ST ,2/10/14,2, CORROSION
1213729,HUMBOLDT AVE ,BUR ,BEDFORD ST ,2/10/14,2, CORROSION
1213799,1 BAY STATE RD ,LNF ,MAIN ST ,3/27/14,2, CORROSION
1213799,1 BAY STATE RD ,LNF ,MAIN ST ,3/27/14,2, CORROSION
1217947,408 CALIFORNIA ST ,NEW ,MELBOURNE AVE ,12/30/14,2, CORROSION
1217947,408 CALIFORNIA ST ,NEW ,MELBOURNE AVE ,12/30/14,2, CORROSION
1217957,390 LINWOOD AVE ,NEW ,WATERTOWN ST ,9/18/14,2, CORROSION
1221980,59 SPRING PARK AVE ,DRA ,STONE ST ,4/9/14,3, CORROSION
1224865,163 CYPRESS ST ,NEW ,PARKER ST ,7/3/14,2, OTHER
1228995,90 MEADOWBROOK RD ,WES ,CABIN RD ,7/2/14,3, CORROSION
1229186,89 BOSTON AVE ,MED ,HOLTON ST ,10/10/14,2, NATURAL FORCE
1229994,2 JONATHAN LN ,BED ,BROOKSBIE RD ,12/1/14,2, NATURAL FORCE
1230025,19 VANCOUVER ST ,BOS ,HUNTINGTON AVE ,12/5/14,, MATL OR WELD FAILURE
1230069,130 AUSTIN ST ,NEW ,MOUNT VERNON ST ,7/21/14,2, CORROSION
1230255,3 DANIEL ST ,NEW ,JACKSON ST ,7/16/14,2, NATURAL FORCE
1230255,3 DANIEL ST ,NEW ,JACKSON ST ,7/16/14,2, NATURAL FORCE
1230255,3 DANIEL ST ,NEW ,JACKSON ST ,7/16/14,2, NATURAL FORCE
1230255,3 DANIEL ST ,NEW ,JACKSON ST ,7/16/14,2, NATURAL FORCE
1230865,157 CHESTNUT ST ,WES ,CHADWICK RD ,4/16/14,3, CORROSION
1230869,35 POMEWORTH ST ,STO ,WILLIAM ST ,10/6/14,2, OTHER
1230873,75 LOWELL AVE ,NEW ,ROSSMERE ST ,9/16/14,2, CORROSION
1231893,7 TIP TOP ST ,BRI ,WASHINGTON ST ,3/19/14,2, OTHER
1232205,13 ATWOOD ST ,WEL ,WELLESLEY AVE ,11/15/14,2, CORROSION
1238032,78 BATEMAN ST ,HAV ,MAURICE ST ,4/16/14,2, EQUIPMENT
1242222,589 MAIN ST ,STO ,GORHAM AVE ,12/1/14,2, NATURAL FORCE
1250169,1 SHENANDOAH ST ,DOR ,CARRUTH ST ,4/22/14,2, CORROSION
1252876,27 BEACON ST ,EVE ,BUCKNAM ST ,10/8/14,, OTHER
1257064,5 GREGORY ST ,MAR ,LEE ST ,8/18/14,2, OTHER
1258899,455 BROADWAY ,EVE ,COTTAGE ST ,5/8/14,2, OTHER
1265295,200 ASPEN RD ,SWA ,FOREST AVE ,3/19/14,3, OTHER
1271246,1 ASHBURTON PL ,BOS ,SOMERSET ST ,1/17/14,2, EQUIPMENT
1277126,53 STRATFORD ST ,WRO ,KENNETH ST ,11/10/14,2, MATL OR WELD FAILURE
1277864,64 ELLSWORTH ST ,MED ,LEIGHTON ST ,8/20/14,2, CORROSION
1282567,30 MAGNOLIA RD ,SWA ,ARBUTUS RD ,10/10/14,2, CORROSION
1282574,367 WALTHAM ST ,NEW ,ELIOT AVE ,11/18/14,2, NATURAL FORCE
1283394,3 GILES AVE ,BEV ,EATON AVE ,11/5/14,2, OTHER
1286072,37 BUTTRICK ST ,WAL ,RIVERVIEW AVE ,8/11/14,, CORROSION
1290611,341 HIGH ST ,NWP ,MYRTLE AVE ,12/15/14,2, OTHER
1295550,58 STRATFORD RD ,MEL ,ORIENT PIKE ,11/16/14,2, CORROSION
1297290,224 HARVARD ST ,BRO ,SEWALL AVE ,10/13/14,2, MATL OR WELD FAILURE
1297301,27 PEAK HILL RD ,WRO ,BURNSIDE AVE ,5/7/14,, OTHER
1299565,221 CENTRE ST ,DOR ,REMINGTON ST ,4/2/14,2, OTHER
1303222,20 RAY ST ,WEB ,PEPKA DR ,10/23/14,2, CORROSION
1303222,20 RAY ST ,WEB ,PEPKA DR ,10/23/14,2, CORROSION
1303222,20 RAY ST ,WEB ,PEPKA DR ,10/23/14,2, MATL OR WELD FAILURE
1305131,424 MAIN ST ,MAL ,PLEASANT ST ,5/5/14,2, CORROSION
1305160,17 PURITAN RD ,SOM ,TEN HILLS RD ,10/6/14,, NATURAL FORCE
1305160,17 PURITAN RD ,SOM ,TEN HILLS RD ,10/6/14,, NATURAL FORCE
1305374,3172 HERBERT RD ,SAN ,GREENWAY RD ,12/5/14,2, CORROSION
1306040,173 WILSON RD ,NAH ,LITTLE NAHANT RD ,8/22/14,2, CORROSION
1306183,36 SPRAGUE ST ,BIL ,KOHLRAUSCH AVE ,6/24/14,2, CORROSION
1309077,GREAT RD ,ACT ,BREEZY POINT RD ,5/9/14,3, EQUIPMENT
1311727,6 CLAYPIT HILL RD ,WAY ,CONCORD RD ,3/28/14,3, CORROSION
1312959,33 FORT AVE ,SAL ,MEMORIAL DR ,5/21/14,2, OTHER
1315914,6 TROTTING HORSE DR ,LEX ,PEACOCK FARM RD ,8/28/14,3, CORROSION
1316516,ADAMS ST ,QUI ,BRAE RD ,12/18/14,2, OTHER
1317514,494 MEDFORD ST ,MAL ,JULIA ST ,11/9/14,2, CORROSION
1317514,494 MEDFORD ST ,MAL ,JULIA ST ,11/9/14,2, CORROSION
1317658,25 CONANT RD ,WES ,GOWELL LN ,6/2/14,3, NATURAL FORCE
1323904,28 COLUMBIA RD ,DOR ,NORMANDY ST ,4/8/14,2, OTHER
1323904,28 COLUMBIA RD ,DOR ,NORMANDY ST ,4/9/14,2, CORROSION
1323912,12 SMITH RD ,SAU ,LINCOLN AVE ,11/21/14,2, CORROSION
1324038,28 BROWN RD ,SHI ,HAZEN RD ,3/10/14,2, EQUIPMENT
1330407,33 BAYSWATER ST ,EBO ,SAINT ANDREW RD ,2/12/14,3, OTHER
1331389,111 CYPRESS ST ,NEW ,PARKER ST ,11/18/14,2, NATURAL FORCE
1331526,67 PARIS ST ,MED ,VALLEY PL ,6/9/14,2, CORROSION
1331526,67 PARIS ST ,MED ,VALLEY PL ,6/9/14,2, EQUIPMENT
1331526,67 PARIS ST ,MED ,VALLEY PL ,6/9/14,2, OTHER
1331526,67 PARIS ST ,MED ,VALLEY PL ,6/9/14,2, OTHER
1331526,67 PARIS ST ,MED ,VALLEY PL ,6/9/14,2, OTHER
1331526,67 PARIS ST ,MED ,VALLEY PL ,6/9/14,2, OTHER
1331526,67 PARIS ST ,MED ,VALLEY PL ,6/9/14,2, OTHER
1331526,67 PARIS ST ,MED ,VALLEY PL ,6/9/14,2, OTHER
1331530,156 SHERIDAN AVE ,MED ,SALEM ST ,11/14/14,2, OTHER
1331537,45 THATCHER ST ,MED ,CUSHING ST ,11/11/14,2, CORROSION
1331537,45 THATCHER ST ,MED ,CUSHING ST ,11/11/14,2, CORROSION
1332206,59 IRVING WAY ,NAH ,BASS POINT RD ,4/15/14,, OTHER
1332469,GREENLAWN AVE ,NEW ,HOMER ST ,4/17/14,, CORROSION
1335329,15 ZAMORA ST ,JPL ,PERKINS ST ,4/16/14,2, OTHER
1336215,94 BRIMBALL AVE ,BEV ,BROUGHTON DR ,11/8/14,2, MATL OR WELD FAILURE
1338954,45 FAIRFIELD ST ,WAT ,BOYLSTON ST ,7/30/14,2, NATURAL FORCE
1342728,65 BOYLES ST ,BEV ,TALL TREE DR ,8/15/14,2, OTHER
1342800,128 OLD COUNTY RD ,ROK ,LONG BC ,12/9/14,2, OTHER
1343653,375 HEATH ST ,BRO ,RANDOLPH RD ,5/12/14,2, OTHER
1343766,246 BEACON ST ,NEW ,LAWRENCE AVE ,5/9/14,2, EQUIPMENT
1344774,64 BOWDOIN ST ,DOR ,CORONA ST ,7/1/14,2, MATL OR WELD FAILURE
1344823,358 BOYLSTON ST ,BRO ,CYPRESS ST ,6/2/14,2, OTHER
1344858,209 HARVARD ST ,BRO ,MARION ST ,5/27/14,2, OTHER
1348692,50 HARRIS ST ,WEB ,JOYCE ST ,10/31/14,2, CORROSION
1348692,50 HARRIS ST ,WEB ,JOYCE ST ,10/31/14,2, CORROSION
1349003,44 BOYLSTON ST ,JPL ,SAINT PETER ST ,4/16/14,2, OTHER
1349619,828 AMESBURY RD ,HAV ,AUDUBON RD ,4/29/14,3, EQUIPMENT
1349862,55 MARGIN ST ,PEA ,NEWCASTLE RD ,3/25/14,2, OTHER
1349893,58 NASON RD ,SWA ,CEDAR RD ,11/12/14,2, MATL OR WELD FAILURE
1349893,58 NASON RD ,SWA ,CEDAR RD ,11/12/14,2, MATL OR WELD FAILURE
1352665,69 PARK AVE ,WEB ,NELSON ST ,1/17/14,3, CORROSION
1355983,145 TAHATTAWAN RD ,LIT ,FOSTER ST ,3/10/14,2, CORROSION
1356527,37 RISLEY RD ,BRO ,CONANT RD ,4/28/14,2, CORROSION
1359678,331 CHRISTIAN ST ,LOW ,TERRY AVE ,10/14/14,3, CORROSION
1359678,331 CHRISTIAN ST ,LOW ,TERRY AVE ,10/15/14,3, CORROSION
1359678,331 CHRISTIAN ST ,LOW ,TERRY AVE ,10/15/14,3, CORROSION
1362415,191 BABCOCK ST ,BRO ,OSBORNE RD ,8/28/14,2, CORROSION
1362435,187 WOODCLIFF RD ,NEW ,ALEXANDER RD ,11/4/14,2, OTHER
1362611,139 HILLSIDE RD ,WAT ,EDGECLIFF RD ,10/9/14,3, CORROSION
1363331,678 BROOKLINE AVE ,BRO ,WASHINGTON ST ,5/12/14,2, OTHER
1364227,163 RIVER ST ,HAV ,VARNUM ST ,7/3/14,2, OTHER
1364323,312 WOODCLIFF RD ,NEW ,DEDHAM ST ,5/12/14,2, CORROSION
1371150,317 CENTRE ST ,JPL ,WALDEN ST ,5/21/14,2, OTHER
1371158,48 BOSTON RD ,GRO ,OLD AYER RD ,1/2/14,2, EQUIPMENT
1371887,29 PERKINS AVE ,RDG ,PRESCOTT ST ,12/15/14,2, CORROSION
1372001,168 GREAT RD ,ACT ,ESTERBROOK RD ,12/8/14,3, CORROSION
1372010,27 ARMANDINE ST ,DOR ,WASHINGTON ST ,9/15/14,2, NATURAL FORCE
1372014,TETLOW ST ,BOS ,EVANS WAY ,12/11/14,2, NATURAL FORCE
1376949,8 TOWNSEND RD ,ACT ,DUGGAN RD ,1/13/14,2, CORROSION
1377883,1 ALICE ST ,SAU ,WONDERLAND AVE ,3/28/14,2, OTHER
1378891,220 LAKE SHORE DR ,WEY ,GLEN RD ,12/15/14,2, CORROSION
1378891,220 LAKE SHORE DR ,WEY ,GLEN RD ,12/15/14,2, CORROSION
1378962,48 ORCHARD RD ,SWA ,WHITMAN RD ,10/11/14,2, OTHER
1380011,126 LINEBROOK RD ,IPS ,123 MILE LN ,6/30/14,3, MATL OR WELD FAILURE
1380900,11 SUNNYSIDE AVE ,SOM ,WALNUT ST ,10/6/14,2, CORROSION
1381197,34 ADAMS ST ,LIT ,CONANT ST ,4/18/14,2, CORROSION
1381205,8 HARWOOD AVE ,LIT ,KING ST ,2/13/14,2, CORROSION
1381205,8 HARWOOD AVE ,LIT ,KING ST ,2/13/14,2, CORROSION
1381205,8 HARWOOD AVE ,LIT ,KING ST ,2/13/14,2, CORROSION
1381205,8 HARWOOD AVE ,LIT ,KING ST ,2/13/14,2, EQUIPMENT
1381205,8 HARWOOD AVE ,LIT ,KING ST ,2/13/14,2, EQUIPMENT
1384059,10 FARRAGUT AVE ,MED ,CENTRAL AVE ,11/18/14,3, OTHER
1384847,1588 COLUMBIA RD ,SBO ,K ST ,11/4/14,2, MATL OR WELD FAILURE
1391926,721 CENTRAL ST ,LEO ,LITCHFIELD ST ,4/19/14,3, CORROSION
1391970,265 FOSTER ST ,LIT ,JILLIAN WAY ,5/30/14,3, EQUIPMENT
1391970,265 FOSTER ST ,LIT ,JILLIAN WAY ,5/30/14,3, EQUIPMENT
1392145,2 DUGGAN RD ,ACT ,MARIAN RD ,12/2/14,2, CORROSION
1393247,30 LITTLETON RD ,AYE ,WILLARD ST ,7/25/14,3, OTHER
1393247,30 LITTLETON RD ,AYE ,WILLARD ST ,7/25/14,3, OTHER
1393247,30 LITTLETON RD ,AYE ,WILLARD ST ,7/30/14,3, CORROSION
1394289,1010 COMMONWEALTH AVE ,BRI ,CROWNINSHIELD RD ,5/15/14,2, OTHER
